PredictionString,image_id
0 0.73223 300.00 207.75 558.45 540.99 0 0.73183 558.61 136.90 938.54 564.01 0 0.13364 248.32 442.45 368.53 517.61 0 0.12432 592.13 391.57 698.18 622.08 0 0.10901 834.96 246.48 875.89 342.38 0 0.09904 929.13 218.71 1022.62 311.12 0 0.09466 540.79 661.27 617.67 833.64 0 0.09450 593.03 661.29 617.33 683.11 0 0.08497 12.50 315.30 245.35 613.00 0 0.05404 832.51 245.82 936.59 456.67 1 0.74902 13.34 315.38 245.64 613.42 1 0.17565 590.16 346.08 806.19 621.53 1 0.10925 301.79 207.89 558.94 540.91 1 0.08216 541.35 710.92 614.69 833.47 1 0.06133 928.89 218.51 1021.33 309.88 2 0.60574 590.33 346.22 806.73 621.59 2 0.10213 540.79 661.27 617.67 833.64 2 0.07800 12.50 315.30 245.35 613.00 2 0.07800 928.87 218.35 1021.39 309.69 2 0.07443 301.92 208.34 558.97 541.03 3 0.74576 541.35 710.92 614.69 833.47 3 0.62819 247.91 442.05 367.90 517.79 3 0.18609 929.07 218.82 1022.71 311.74 3 0.14876 506.47 391.38 668.83 669.10 3 0.09706 300.00 207.75 558.45 540.99 3 0.08688 593.03 661.29 617.33 683.11 3 0.08453 558.61 136.90 938.54 564.01 3 0.06401 12.65 315.52 246.67 613.07 4 0.37503 248.64 442.03 366.09 517.47 4 0.16087 928.89 218.51 1021.33 309.88 4 0.12246 541.35 710.92 614.69 833.47 4 0.08803 506.32 391.47 664.59 668.74 4 0.05623 301.79 207.89 558.94 540.91 5 0.70605 928.87 218.35 1021.39 309.69 5 0.67965 506.32 391.47 664.59 668.74 5 0.30842 248.32 442.45 368.53 517.61 5 0.25949 591.13 345.65 808.98 622.79 5 0.12965 540.79 661.27 617.67 833.64 5 0.10354 300.00 207.75 558.45 540.99 6 0.14593 590.16 346.08 806.19 621.53 6 0.08888 301.92 208.34 558.97 541.03 6 0.08666 928.87 218.35 1021.39 309.69 6 0.06296 13.34 315.38 245.64 613.42 7 0.11193 558.89 137.67 938.46 564.94 7 0.10239 506.47 391.38 668.83 669.10 7 0.09711 301.79 207.89 558.94 540.91 7 0.08341 12.50 315.30 245.35 613.00 7 0.07489 540.79 661.27 617.67 833.64 7 0.07415 928.89 218.51 1021.33 309.88 7 0.06376 626.75 425.69 699.05 620.01 7 0.05886 592.68 661.64 617.74 683.20 8 0.14104 541.35 710.92 614.69 833.47 8 0.09967 248.64 442.03 366.09 517.47 9 0.09821 300.90 207.86 557.27 540.66 9 0.09164 591.29 345.31 808.68 623.19 9 0.08510 541.35 710.92 614.69 833.47 9 0.06422 247.91 442.05 367.90 517.79 ,train/0056.jpg
0 0.74190 309.26 441.28 977.01 907.96 0 0.08852 248.24 35.05 715.46 340.61 1 0.74817 248.24 35.05 715.46 340.61 1 0.09067 309.26 441.28 977.01 907.96 2 0.07749 248.24 35.05 715.46 340.61 2 0.05483 309.26 441.28 977.01 907.96 3 0.08167 248.24 35.05 715.46 340.61 3 0.06849 309.26 441.28 977.01 907.96 5 0.06734 309.26 441.28 977.01 907.96 6 0.06225 249.37 34.57 717.22 342.09 6 0.06173 309.26 441.28 977.01 907.96 7 0.06439 309.26 441.28 977.01 907.96 7 0.06223 249.37 34.57 717.22 342.09 9 0.08803 309.26 441.28 977.01 907.96 ,train/0057.jpg
0 0.25178 301.73 124.18 822.06 773.37 1 0.06547 301.73 124.18 822.06 773.37 2 0.06201 301.73 124.18 822.06 773.37 3 0.50063 302.19 122.72 822.17 772.05 3 0.11148 667.14 566.90 709.74 618.17 4 0.06491 301.70 121.91 821.91 772.73 5 0.22484 301.70 121.91 821.91 772.73 7 0.15594 301.70 121.91 821.91 772.73 9 0.20734 301.73 123.29 821.68 772.06 ,train/0058.jpg
0 0.09914 281.77 427.72 758.04 720.79 1 0.08953 282.85 428.61 760.12 720.42 2 0.10058 281.77 427.72 758.04 720.79 3 0.79672 282.85 428.61 760.12 720.42 4 0.06108 282.85 428.61 760.12 720.42 5 0.09622 282.85 428.61 760.12 720.42 7 0.07259 283.97 428.72 759.96 721.45 8 0.10983 281.77 427.72 758.04 720.79 9 0.07687 281.77 427.72 758.04 720.79 ,train/0059.jpg
0 0.09842 357.27 487.97 650.67 765.74 0 0.05789 757.44 480.96 808.42 553.61 1 0.06506 358.09 488.00 652.98 764.40 2 0.09487 358.09 488.00 652.98 764.40 3 0.07105 357.27 487.97 650.67 765.74 4 0.07015 357.27 487.97 650.67 765.74 5 0.76247 358.09 488.00 652.98 764.40 6 0.08862 358.09 488.00 652.98 764.40 7 0.08567 358.09 488.00 652.98 764.40 ,train/0060.jpg
0 0.09830 263.11 335.48 798.86 789.47 0 0.06955 679.56 237.09 728.76 302.08 0 0.06001 943.20 475.75 1013.49 580.84 1 0.07897 263.11 335.48 798.86 789.47 2 0.07761 263.11 335.48 798.86 789.47 3 0.78832 263.11 335.48 798.86 789.47 3 0.07769 679.56 237.09 728.76 302.08 4 0.06088 263.11 335.48 798.86 789.47 5 0.16145 263.11 335.48 798.86 789.47 7 0.08028 263.11 335.48 798.86 789.47 8 0.08895 263.43 333.46 800.16 789.20 9 0.07441 263.43 333.46 800.16 789.20 ,train/0061.jpg
0 0.30106 741.37 652.83 787.69 690.99 0 0.27702 0.00 402.45 226.10 928.04 0 0.27135 814.83 454.03 892.38 536.08 0 0.25779 636.17 336.21 741.11 461.81 0 0.22088 541.25 460.17 606.61 485.87 0 0.20490 604.79 558.64 665.17 579.23 0 0.19608 239.74 639.89 517.05 712.14 0 0.14824 661.84 549.39 769.24 577.11 0 0.14428 602.31 572.94 652.89 597.02 0 0.14013 715.93 534.73 789.60 552.87 1 0.76130 59.80 535.62 594.87 924.30 1 0.67227 596.31 425.04 883.51 548.57 1 0.65324 542.60 504.51 690.23 574.93 1 0.57254 564.34 378.55 669.28 483.79 1 0.50376 429.59 489.11 896.25 740.82 1 0.45080 240.80 641.01 517.92 712.76 1 0.42599 661.77 533.87 786.24 575.86 1 0.31120 634.31 554.54 747.31 654.69 1 0.30631 602.24 559.37 667.80 597.07 1 0.27852 807.90 451.05 891.32 536.00 1 0.26669 540.99 460.13 606.68 487.76 1 0.21869 473.62 445.25 640.44 531.79 1 0.19577 741.37 652.83 787.69 690.99 1 0.19344 559.93 411.02 587.04 465.94 1 0.16576 639.18 335.80 741.09 464.34 1 0.16379 729.15 534.72 790.58 549.66 1 0.15720 646.44 646.88 669.00 666.67 1 0.15492 602.66 454.43 703.31 507.28 2 0.34093 392.82 657.72 479.25 714.12 2 0.26032 171.12 686.15 477.13 843.79 2 0.16327 639.18 335.80 741.09 464.34 2 0.13697 602.08 560.02 666.65 597.08 3 0.49792 640.06 335.81 741.17 463.92 3 0.26876 348.74 603.09 413.64 644.56 3 0.16213 168.90 696.50 400.56 754.46 4 0.58064 169.04 696.71 400.58 754.38 4 0.35740 348.65 603.45 413.69 644.59 5 0.59809 348.61 602.77 412.99 643.21 5 0.29354 636.17 336.21 741.11 461.81 5 0.27289 167.03 696.53 398.48 754.39 5 0.20788 239.74 639.89 517.05 712.14 5 0.13970 741.37 652.83 787.69 690.99 6 0.64929 0.83 404.85 225.75 928.46 6 0.19324 171.12 686.15 477.13 843.79 6 0.19046 636.17 336.21 741.11 461.81 6 0.15461 240.80 641.01 517.92 712.76 7 0.77307 306.89 162.77 797.70 502.29 7 0.75663 93.25 335.54 454.94 609.72 7 0.75231 493.23 698.65 687.48 933.69 7 0.18399 0.00 403.42 225.60 927.68 7 0.17720 240.68 639.53 517.22 713.24 7 0.15283 741.40 644.72 789.66 690.99 7 0.15100 541.25 460.17 606.61 485.87 9 0.19988 0.00 403.42 225.60 927.68 9 0.19768 636.17 336.21 741.11 461.81 ,train/0062.jpg
0 0.14995 532.75 511.25 604.22 567.87 0 0.12545 311.96 383.87 582.17 715.27 0 0.07748 223.93 463.07 316.57 600.49 1 0.13540 311.50 215.59 781.18 557.57 1 0.05575 553.29 511.63 604.21 567.79 2 0.76403 310.05 382.13 582.25 716.07 3 0.09432 311.30 216.56 781.15 557.97 5 0.09529 311.30 216.56 781.15 557.97 5 0.05613 532.75 511.25 604.22 567.87 6 0.09715 311.96 383.87 582.17 715.27 7 0.08964 532.75 511.25 604.22 567.87 7 0.07298 311.96 383.87 582.17 715.27 7 0.06515 223.93 463.07 316.57 600.49 7 0.05054 690.11 199.37 774.32 246.51 9 0.11016 311.96 383.87 582.17 715.27 9 0.06516 531.22 510.94 604.44 567.75 ,train/0063.jpg
0 0.11451 241.99 240.85 659.35 542.63 1 0.07661 241.16 240.89 658.13 542.50 2 0.07260 241.16 240.89 658.13 542.50 3 0.79532 241.16 240.89 658.13 542.50 4 0.07055 241.16 240.89 658.13 542.50 5 0.12393 242.07 240.64 659.35 542.61 7 0.08484 241.16 240.89 658.13 542.50 8 0.11611 241.16 240.89 658.13 542.50 9 0.09113 241.16 240.89 658.13 542.50 ,train/0064.jpg
0 0.70470 0.31 0.00 473.54 886.66 0 0.56999 372.86 581.69 743.32 684.34 0 0.31461 398.30 676.93 590.59 737.02 0 0.21127 857.68 134.06 903.00 142.88 0 0.19243 1.23 512.70 192.22 885.45 0 0.16320 132.08 650.95 219.06 723.67 0 0.15665 200.00 364.92 830.09 752.99 0 0.13242 119.89 1.97 432.42 267.34 0 0.13056 458.02 481.57 640.16 577.56 0 0.12327 494.51 552.83 636.53 600.15 0 0.12170 198.56 635.46 653.33 814.33 0 0.11977 418.05 99.42 935.21 436.70 0 0.11144 144.74 332.41 272.93 652.80 0 0.07943 286.84 663.16 400.11 702.00 0 0.07599 179.22 681.57 219.81 711.97 0 0.07022 186.75 329.64 273.00 394.48 1 0.09571 198.56 635.46 653.33 814.33 1 0.09176 420.84 100.12 934.66 437.34 1 0.08954 131.76 650.77 219.45 723.83 1 0.08802 116.75 0.43 434.28 394.08 1 0.08741 372.86 581.69 743.32 684.34 1 0.08609 200.00 364.92 830.09 752.99 2 0.08523 420.26 99.80 936.22 437.27 2 0.07468 200.00 364.92 830.09 752.99 2 0.06657 195.93 636.41 652.36 814.81 3 0.12910 131.76 650.77 219.45 723.83 3 0.10884 0.00 0.00 471.99 883.34 3 0.07416 372.86 581.69 743.32 684.34 4 0.07142 200.00 364.92 830.09 752.99 4 0.07133 420.84 100.12 934.66 437.34 5 0.40579 131.76 650.77 219.45 723.83 5 0.14024 179.22 681.57 219.81 711.97 5 0.12053 376.92 583.48 744.29 684.08 5 0.11663 0.00 0.00 471.99 883.34 5 0.10148 200.00 364.92 830.09 752.99 5 0.09581 420.84 100.12 934.66 437.34 5 0.09525 198.56 635.46 653.33 814.33 5 0.09316 398.59 674.87 589.65 737.32 5 0.07515 458.58 481.88 639.82 577.43 6 0.73697 420.84 100.12 934.66 437.34 6 0.66218 200.00 364.92 830.09 752.99 6 0.65390 198.56 635.46 653.33 814.33 6 0.18454 376.50 583.18 744.63 684.21 6 0.13717 132.08 650.95 219.06 723.67 6 0.12507 398.59 674.87 589.65 737.32 6 0.07845 0.31 0.00 473.54 886.66 7 0.72860 459.78 481.81 640.33 580.28 7 0.36777 117.58 0.00 431.95 392.32 7 0.17679 131.76 650.77 219.45 723.83 7 0.12967 494.51 551.58 636.92 600.49 7 0.11104 372.86 581.69 743.32 684.34 7 0.09104 398.59 674.87 589.65 737.32 7 0.07739 857.68 134.06 903.00 142.88 7 0.07192 198.56 635.46 653.33 814.33 7 0.06727 199.38 364.77 828.75 754.20 8 0.12244 420.84 100.12 934.66 437.34 8 0.09725 200.00 364.92 830.09 752.99 8 0.07950 195.93 636.41 652.36 814.81 9 0.14526 0.00 0.00 471.99 883.34 9 0.12670 372.86 581.69 743.32 684.34 9 0.12238 198.56 635.46 653.33 814.33 9 0.12205 420.84 100.12 934.66 437.34 9 0.11183 199.38 364.77 828.75 754.20 9 0.08247 132.08 650.95 219.06 723.67 9 0.07692 458.02 481.57 640.16 577.56 9 0.07684 398.59 674.87 589.65 737.32 ,train/0065.jpg
